Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Morocco,MAR,1-Mar-20,0
Morocco,MAR,2-Mar-20,0
Morocco,MAR,3-Mar-20,0
Morocco,MAR,4-Mar-20,5.56
Morocco,MAR,5-Mar-20,5.56
Morocco,MAR,6-Mar-20,5.56
Morocco,MAR,7-Mar-20,5.56
Morocco,MAR,8-Mar-20,5.56
Morocco,MAR,9-Mar-20,5.56
Morocco,MAR,10-Mar-20,5.56
Morocco,MAR,11-Mar-20,5.56
Morocco,MAR,12-Mar-20,5.56
Morocco,MAR,13-Mar-20,25
Morocco,MAR,14-Mar-20,44.44
Morocco,MAR,15-Mar-20,44.44
Morocco,MAR,16-Mar-20,55.56
Morocco,MAR,17-Mar-20,55.56
Morocco,MAR,18-Mar-20,55.56
Morocco,MAR,19-Mar-20,55.56
Morocco,MAR,20-Mar-20,90.74
Morocco,MAR,21-Mar-20,90.74
Morocco,MAR,22-Mar-20,90.74
Morocco,MAR,23-Mar-20,90.74
Morocco,MAR,24-Mar-20,90.74
Morocco,MAR,25-Mar-20,93.52
Morocco,MAR,26-Mar-20,93.52
Morocco,MAR,27-Mar-20,93.52
Morocco,MAR,28-Mar-20,93.52
Morocco,MAR,29-Mar-20,93.52
Morocco,MAR,30-Mar-20,93.52
Morocco,MAR,31-Mar-20,93.52
Morocco,MAR,1-Apr-20,93.52
Morocco,MAR,2-Apr-20,93.52
Morocco,MAR,3-Apr-20,93.52
Morocco,MAR,4-Apr-20,93.52
Morocco,MAR,5-Apr-20,93.52
Morocco,MAR,6-Apr-20,93.52
Morocco,MAR,7-Apr-20,93.52
Morocco,MAR,8-Apr-20,93.52
Morocco,MAR,9-Apr-20,93.52
Morocco,MAR,10-Apr-20,93.52
Morocco,MAR,11-Apr-20,93.52
Morocco,MAR,12-Apr-20,93.52
Morocco,MAR,13-Apr-20,93.52
Morocco,MAR,14-Apr-20,93.52
Morocco,MAR,15-Apr-20,93.52
Morocco,MAR,16-Apr-20,93.52
Morocco,MAR,17-Apr-20,93.52
Morocco,MAR,18-Apr-20,93.52
Morocco,MAR,19-Apr-20,93.52
Morocco,MAR,20-Apr-20,93.52
Morocco,MAR,21-Apr-20,93.52
Morocco,MAR,22-Apr-20,93.52
Morocco,MAR,23-Apr-20,93.52
Morocco,MAR,24-Apr-20,93.52
Morocco,MAR,25-Apr-20,93.52
Morocco,MAR,26-Apr-20,93.52
Morocco,MAR,27-Apr-20,93.52
Morocco,MAR,28-Apr-20,93.52
Morocco,MAR,29-Apr-20,93.52
Morocco,MAR,30-Apr-20,93.52
Morocco,MAR,1-May-20,93.52
Morocco,MAR,2-May-20,93.52
Morocco,MAR,3-May-20,93.52
Morocco,MAR,4-May-20,93.52
Morocco,MAR,5-May-20,93.52
Morocco,MAR,6-May-20,93.52
Morocco,MAR,7-May-20,93.52
Morocco,MAR,8-May-20,93.52
Morocco,MAR,9-May-20,93.52
Morocco,MAR,10-May-20,93.52
Morocco,MAR,11-May-20,93.52
Morocco,MAR,12-May-20,93.52
Morocco,MAR,13-May-20,93.52
Morocco,MAR,14-May-20,93.52
Morocco,MAR,15-May-20,93.52
Morocco,MAR,16-May-20,93.52
Morocco,MAR,17-May-20,93.52
Morocco,MAR,18-May-20,93.52
Morocco,MAR,19-May-20,93.52
Morocco,MAR,20-May-20,93.52
Morocco,MAR,21-May-20,93.52
Morocco,MAR,22-May-20,93.52
Morocco,MAR,23-May-20,93.52
Morocco,MAR,24-May-20,93.52
Morocco,MAR,25-May-20,93.52
Morocco,MAR,26-May-20,93.52
Morocco,MAR,27-May-20,93.52
Morocco,MAR,28-May-20,93.52
Morocco,MAR,29-May-20,93.52
Morocco,MAR,30-May-20,93.52
Morocco,MAR,31-May-20,93.52
Morocco,MAR,1-Jun-20,93.52
Morocco,MAR,2-Jun-20,93.52
Morocco,MAR,3-Jun-20,93.52
Morocco,MAR,4-Jun-20,93.52
Morocco,MAR,5-Jun-20,93.52
Morocco,MAR,6-Jun-20,93.52
Morocco,MAR,7-Jun-20,93.52
Morocco,MAR,8-Jun-20,93.52
Morocco,MAR,9-Jun-20,93.52
Morocco,MAR,10-Jun-20,93.52
Morocco,MAR,11-Jun-20,76.85
Morocco,MAR,12-Jun-20,76.85
Morocco,MAR,13-Jun-20,76.85
Morocco,MAR,14-Jun-20,76.85
Morocco,MAR,15-Jun-20,76.85
Morocco,MAR,16-Jun-20,76.85
Morocco,MAR,17-Jun-20,76.85
Morocco,MAR,18-Jun-20,76.85
Morocco,MAR,19-Jun-20,76.85
Morocco,MAR,20-Jun-20,76.85
Morocco,MAR,21-Jun-20,74.07
Morocco,MAR,22-Jun-20,74.07
Morocco,MAR,23-Jun-20,74.07
Morocco,MAR,24-Jun-20,64.81
Morocco,MAR,25-Jun-20,64.81
Morocco,MAR,26-Jun-20,64.81
Morocco,MAR,27-Jun-20,64.81
Morocco,MAR,28-Jun-20,64.81
Morocco,MAR,29-Jun-20,64.81
Morocco,MAR,30-Jun-20,64.81
Morocco,MAR,1-Jul-20,64.81
Morocco,MAR,2-Jul-20,64.81
Morocco,MAR,3-Jul-20,64.81
Morocco,MAR,4-Jul-20,64.81
Morocco,MAR,5-Jul-20,64.81
Morocco,MAR,6-Jul-20,64.81
Morocco,MAR,7-Jul-20,64.81
Morocco,MAR,8-Jul-20,64.81
Morocco,MAR,9-Jul-20,64.81
Morocco,MAR,10-Jul-20,64.81
Morocco,MAR,11-Jul-20,64.81
Morocco,MAR,12-Jul-20,64.81
Morocco,MAR,13-Jul-20,64.81
Morocco,MAR,14-Jul-20,64.81
Morocco,MAR,15-Jul-20,64.81
Morocco,MAR,16-Jul-20,64.81
Morocco,MAR,17-Jul-20,64.81
Morocco,MAR,18-Jul-20,64.81
Morocco,MAR,19-Jul-20,64.81
Morocco,MAR,20-Jul-20,64.81
Morocco,MAR,21-Jul-20,64.81
Morocco,MAR,22-Jul-20,64.81
Morocco,MAR,23-Jul-20,64.81
Morocco,MAR,24-Jul-20,64.81
Morocco,MAR,25-Jul-20,64.81
Morocco,MAR,26-Jul-20,64.81
Morocco,MAR,27-Jul-20,64.81
Morocco,MAR,28-Jul-20,64.81
Morocco,MAR,29-Jul-20,64.81
Morocco,MAR,30-Jul-20,64.81
Morocco,MAR,31-Jul-20,64.81
Morocco,MAR,1-Aug-20,64.81
Morocco,MAR,2-Aug-20,64.81
Morocco,MAR,3-Aug-20,64.81
Morocco,MAR,4-Aug-20,64.81
Morocco,MAR,5-Aug-20,70.37
Morocco,MAR,6-Aug-20,70.37
Morocco,MAR,7-Aug-20,70.37
Morocco,MAR,8-Aug-20,70.37
Mozambique,MOZ,1-Jan-20,0
Mozambique,MOZ,2-Jan-20,0
Mozambique,MOZ,3-Jan-20,0
Mozambique,MOZ,4-Jan-20,0
Mozambique,MOZ,5-Jan-20,0
Mozambique,MOZ,6-Jan-20,0
Mozambique,MOZ,7-Jan-20,0
Mozambique,MOZ,8-Jan-20,0
Mozambique,MOZ,9-Jan-20,0
Mozambique,MOZ,10-Jan-20,0
Mozambique,MOZ,11-Jan-20,0
Mozambique,MOZ,12-Jan-20,0
Mozambique,MOZ,13-Jan-20,0
Mozambique,MOZ,14-Jan-20,0
Mozambique,MOZ,15-Jan-20,0
Mozambique,MOZ,16-Jan-20,0
Mozambique,MOZ,17-Jan-20,0
Mozambique,MOZ,18-Jan-20,0
Mozambique,MOZ,19-Jan-20,0
Mozambique,MOZ,20-Jan-20,0
Mozambique,MOZ,21-Jan-20,0
Mozambique,MOZ,22-Jan-20,0
Mozambique,MOZ,23-Jan-20,0
Mozambique,MOZ,24-Jan-20,0
Mozambique,MOZ,25-Jan-20,0
Mozambique,MOZ,26-Jan-20,0
Mozambique,MOZ,27-Jan-20,0
Mozambique,MOZ,28-Jan-20,0
Mozambique,MOZ,29-Jan-20,0
Mozambique,MOZ,30-Jan-20,0
Mozambique,MOZ,31-Jan-20,0
Mozambique,MOZ,1-Feb-20,0
Mozambique,MOZ,2-Feb-20,0
Mozambique,MOZ,3-Feb-20,0
Mozambique,MOZ,4-Feb-20,0
Mozambique,MOZ,5-Feb-20,0
Mozambique,MOZ,6-Feb-20,0
Mozambique,MOZ,7-Feb-20,0
Mozambique,MOZ,8-Feb-20,0
Mozambique,MOZ,9-Feb-20,0
Mozambique,MOZ,10-Feb-20,0
Mozambique,MOZ,11-Feb-20,8.33
Mozambique,MOZ,12-Feb-20,8.33
Mozambique,MOZ,13-Feb-20,8.33
Mozambique,MOZ,14-Feb-20,8.33
Mozambique,MOZ,15-Feb-20,8.33
Mozambique,MOZ,16-Feb-20,8.33
Mozambique,MOZ,17-Feb-20,8.33
Mozambique,MOZ,18-Feb-20,8.33
Mozambique,MOZ,19-Feb-20,8.33
Mozambique,MOZ,20-Feb-20,8.33
Mozambique,MOZ,21-Feb-20,8.33
Mozambique,MOZ,22-Feb-20,8.33
Mozambique,MOZ,23-Feb-20,8.33
Mozambique,MOZ,24-Feb-20,8.33
Mozambique,MOZ,25-Feb-20,8.33
Mozambique,MOZ,26-Feb-20,8.33
Mozambique,MOZ,27-Feb-20,8.33
Mozambique,MOZ,28-Feb-20,8.33
Mozambique,MOZ,29-Feb-20,8.33
Mozambique,MOZ,1-Mar-20,8.33
Mozambique,MOZ,2-Mar-20,8.33
Mozambique,MOZ,3-Mar-20,8.33
Mozambique,MOZ,4-Mar-20,8.33
Mozambique,MOZ,5-Mar-20,8.33
Mozambique,MOZ,6-Mar-20,8.33
Mozambique,MOZ,7-Mar-20,8.33
Mozambique,MOZ,8-Mar-20,8.33
Mozambique,MOZ,9-Mar-20,8.33
Mozambique,MOZ,10-Mar-20,8.33
Mozambique,MOZ,11-Mar-20,8.33
Mozambique,MOZ,12-Mar-20,8.33
Mozambique,MOZ,13-Mar-20,8.33
Mozambique,MOZ,14-Mar-20,8.33
Mozambique,MOZ,15-Mar-20,8.33
Mozambique,MOZ,16-Mar-20,8.33
Mozambique,MOZ,17-Mar-20,8.33
Mozambique,MOZ,18-Mar-20,8.33
Mozambique,MOZ,19-Mar-20,13.89
Mozambique,MOZ,20-Mar-20,16.67
Mozambique,MOZ,21-Mar-20,16.67
Mozambique,MOZ,22-Mar-20,22.22
Mozambique,MOZ,23-Mar-20,47.22
Mozambique,MOZ,24-Mar-20,47.22
Mozambique,MOZ,25-Mar-20,47.22
Mozambique,MOZ,26-Mar-20,47.22
Mozambique,MOZ,27-Mar-20,47.22
Mozambique,MOZ,28-Mar-20,47.22
Mozambique,MOZ,29-Mar-20,47.22
Mozambique,MOZ,30-Mar-20,47.22
Mozambique,MOZ,31-Mar-20,47.22
Mozambique,MOZ,1-Apr-20,56.48
Mozambique,MOZ,2-Apr-20,56.48
Mozambique,MOZ,3-Apr-20,56.48
Mozambique,MOZ,4-Apr-20,56.48
Mozambique,MOZ,5-Apr-20,56.48
Mozambique,MOZ,6-Apr-20,56.48
Mozambique,MOZ,7-Apr-20,56.48
Mozambique,MOZ,8-Apr-20,56.48
Mozambique,MOZ,9-Apr-20,56.48
Mozambique,MOZ,10-Apr-20,56.48
Mozambique,MOZ,11-Apr-20,56.48
Mozambique,MOZ,12-Apr-20,56.48
Mozambique,MOZ,13-Apr-20,56.48
Mozambique,MOZ,14-Apr-20,56.48
Mozambique,MOZ,15-Apr-20,56.48
Mozambique,MOZ,16-Apr-20,56.48
Mozambique,MOZ,17-Apr-20,56.48
Mozambique,MOZ,18-Apr-20,56.48
Mozambique,MOZ,19-Apr-20,56.48
Mozambique,MOZ,20-Apr-20,56.48
Mozambique,MOZ,21-Apr-20,56.48
Mozambique,MOZ,22-Apr-20,56.48
Mozambique,MOZ,23-Apr-20,56.48
Mozambique,MOZ,24-Apr-20,56.48
Mozambique,MOZ,25-Apr-20,56.48
Mozambique,MOZ,26-Apr-20,56.48
Mozambique,MOZ,27-Apr-20,56.48
Mozambique,MOZ,28-Apr-20,56.48
Mozambique,MOZ,29-Apr-20,56.48
Mozambique,MOZ,30-Apr-20,56.48
Mozambique,MOZ,1-May-20,56.48
Mozambique,MOZ,2-May-20,56.48
Mozambique,MOZ,3-May-20,56.48
Mozambique,MOZ,4-May-20,56.48
Mozambique,MOZ,5-May-20,56.48
Mozambique,MOZ,6-May-20,56.48
Mozambique,MOZ,7-May-20,56.48
Mozambique,MOZ,8-May-20,56.48
Mozambique,MOZ,9-May-20,56.48
Mozambique,MOZ,10-May-20,56.48
Mozambique,MOZ,11-May-20,56.48
Mozambique,MOZ,12-May-20,56.48
Mozambique,MOZ,13-May-20,56.48
Mozambique,MOZ,14-May-20,56.48
Mozambique,MOZ,15-May-20,56.48
Mozambique,MOZ,16-May-20,56.48
Mozambique,MOZ,17-May-20,56.48
Mozambique,MOZ,18-May-20,56.48
Mozambique,MOZ,19-May-20,56.48
Mozambique,MOZ,20-May-20,56.48
Mozambique,MOZ,21-May-20,56.48
Mozambique,MOZ,22-May-20,56.48
Mozambique,MOZ,23-May-20,56.48
Mozambique,MOZ,24-May-20,56.48
Mozambique,MOZ,25-May-20,56.48
Mozambique,MOZ,26-May-20,56.48
Mozambique,MOZ,27-May-20,56.48
Mozambique,MOZ,28-May-20,56.48
Mozambique,MOZ,29-May-20,62.04
Mozambique,MOZ,30-May-20,62.04
Mozambique,MOZ,31-May-20,62.04
Mozambique,MOZ,1-Jun-20,62.04
Mozambique,MOZ,2-Jun-20,62.04
Mozambique,MOZ,3-Jun-20,62.04
Mozambique,MOZ,4-Jun-20,62.04
Mozambique,MOZ,5-Jun-20,62.04
Mozambique,MOZ,6-Jun-20,62.04
Mozambique,MOZ,7-Jun-20,62.04
Mozambique,MOZ,8-Jun-20,62.04
Mozambique,MOZ,9-Jun-20,62.04
Mozambique,MOZ,10-Jun-20,62.04
Mozambique,MOZ,11-Jun-20,62.04
Mozambique,MOZ,12-Jun-20,62.04
Mozambique,MOZ,13-Jun-20,62.04
Mozambique,MOZ,14-Jun-20,62.04
Mozambique,MOZ,15-Jun-20,62.04
Mozambique,MOZ,16-Jun-20,62.04
Mozambique,MOZ,17-Jun-20,80.56
Mozambique,MOZ,18-Jun-20,80.56
Mozambique,MOZ,19-Jun-20,80.56
Mozambique,MOZ,20-Jun-20,80.56
Mozambique,MOZ,21-Jun-20,80.56
Mozambique,MOZ,22-Jun-20,80.56
Mozambique,MOZ,23-Jun-20,80.56
Mozambique,MOZ,24-Jun-20,80.56
Mozambique,MOZ,25-Jun-20,80.56
Mozambique,MOZ,26-Jun-20,80.56
Mozambique,MOZ,27-Jun-20,80.56
Mozambique,MOZ,28-Jun-20,80.56
Mozambique,MOZ,29-Jun-20,80.56
Mozambique,MOZ,30-Jun-20,80.56
Mozambique,MOZ,1-Jul-20,80.56
Mozambique,MOZ,2-Jul-20,80.56
Mozambique,MOZ,3-Jul-20,80.56
Mozambique,MOZ,4-Jul-20,80.56
Mozambique,MOZ,5-Jul-20,80.56
Mozambique,MOZ,6-Jul-20,80.56
Mozambique,MOZ,7-Jul-20,80.56
Mozambique,MOZ,8-Jul-20,80.56
Mozambique,MOZ,9-Jul-20,80.56
Mozambique,MOZ,10-Jul-20,80.56
Mozambique,MOZ,11-Jul-20,80.56
Mozambique,MOZ,12-Jul-20,80.56
Mozambique,MOZ,13-Jul-20,75
Mozambique,MOZ,14-Jul-20,75
Mozambique,MOZ,15-Jul-20,75
Mozambique,MOZ,16-Jul-20,75
Mozambique,MOZ,17-Jul-20,75
Mozambique,MOZ,18-Jul-20,75
Mozambique,MOZ,19-Jul-20,75
Mozambique,MOZ,20-Jul-20,75
Mozambique,MOZ,21-Jul-20,75
Mozambique,MOZ,22-Jul-20,75
Mozambique,MOZ,23-Jul-20,75
Mozambique,MOZ,24-Jul-20,75
Mozambique,MOZ,25-Jul-20,75
Mozambique,MOZ,26-Jul-20,75
Mozambique,MOZ,27-Jul-20,75
Mozambique,MOZ,28-Jul-20,75
Mozambique,MOZ,29-Jul-20,44.44
Mozambique,MOZ,30-Jul-20,44.44
Mozambique,MOZ,31-Jul-20,44.44
Mozambique,MOZ,1-Aug-20,44.44
Mozambique,MOZ,2-Aug-20,44.44
Mozambique,MOZ,3-Aug-20,44.44
Mozambique,MOZ,4-Aug-20,44.44
Mozambique,MOZ,5-Aug-20,44.44
Mozambique,MOZ,6-Aug-20,44.44
Myanmar,MMR,1-Jan-20,0
Myanmar,MMR,2-Jan-20,0
Myanmar,MMR,3-Jan-20,0
Myanmar,MMR,4-Jan-20,0
Myanmar,MMR,5-Jan-20,0
Myanmar,MMR,6-Jan-20,0
Myanmar,MMR,7-Jan-20,0
Myanmar,MMR,8-Jan-20,0
Myanmar,MMR,9-Jan-20,0
Myanmar,MMR,10-Jan-20,0
Myanmar,MMR,11-Jan-20,0
Myanmar,MMR,12-Jan-20,0
Myanmar,MMR,13-Jan-20,0
Myanmar,MMR,14-Jan-20,0
Myanmar,MMR,15-Jan-20,0
Myanmar,MMR,16-Jan-20,0
Myanmar,MMR,17-Jan-20,0
Myanmar,MMR,18-Jan-20,0
Myanmar,MMR,19-Jan-20,0
Myanmar,MMR,20-Jan-20,0
Myanmar,MMR,21-Jan-20,0
Myanmar,MMR,22-Jan-20,0
Myanmar,MMR,23-Jan-20,0
Myanmar,MMR,24-Jan-20,0
Myanmar,MMR,25-Jan-20,0
Myanmar,MMR,26-Jan-20,0
Myanmar,MMR,27-Jan-20,0
Myanmar,MMR,28-Jan-20,0
Myanmar,MMR,29-Jan-20,0
Myanmar,MMR,30-Jan-20,0
Myanmar,MMR,31-Jan-20,0
Myanmar,MMR,1-Feb-20,2.78
Myanmar,MMR,2-Feb-20,2.78
Myanmar,MMR,3-Feb-20,2.78
Myanmar,MMR,4-Feb-20,2.78
Myanmar,MMR,5-Feb-20,2.78
Myanmar,MMR,6-Feb-20,2.78
Myanmar,MMR,7-Feb-20,2.78
Myanmar,MMR,8-Feb-20,2.78
Myanmar,MMR,9-Feb-20,2.78
Myanmar,MMR,10-Feb-20,2.78
Myanmar,MMR,11-Feb-20,2.78
Myanmar,MMR,12-Feb-20,2.78
Myanmar,MMR,13-Feb-20,2.78
Myanmar,MMR,14-Feb-20,2.78
Myanmar,MMR,15-Feb-20,2.78
Myanmar,MMR,16-Feb-20,2.78
Myanmar,MMR,17-Feb-20,2.78
Myanmar,MMR,18-Feb-20,2.78
Myanmar,MMR,19-Feb-20,2.78
Myanmar,MMR,20-Feb-20,2.78
Myanmar,MMR,21-Feb-20,2.78
Myanmar,MMR,22-Feb-20,2.78
Myanmar,MMR,23-Feb-20,2.78
Myanmar,MMR,24-Feb-20,2.78
Myanmar,MMR,25-Feb-20,2.78
Myanmar,MMR,26-Feb-20,2.78
Myanmar,MMR,27-Feb-20,2.78
Myanmar,MMR,28-Feb-20,2.78
Myanmar,MMR,29-Feb-20,2.78
Myanmar,MMR,1-Mar-20,2.78
Myanmar,MMR,2-Mar-20,2.78
Myanmar,MMR,3-Mar-20,2.78
Myanmar,MMR,4-Mar-20,2.78
Myanmar,MMR,5-Mar-20,2.78
Myanmar,MMR,6-Mar-20,2.78
Myanmar,MMR,7-Mar-20,2.78
Myanmar,MMR,8-Mar-20,2.78
Myanmar,MMR,9-Mar-20,13.89
Myanmar,MMR,10-Mar-20,13.89
Myanmar,MMR,11-Mar-20,13.89
Myanmar,MMR,12-Mar-20,13.89
Myanmar,MMR,13-Mar-20,33.33
Myanmar,MMR,14-Mar-20,33.33
Myanmar,MMR,15-Mar-20,36.11
Myanmar,MMR,16-Mar-20,43.52
Myanmar,MMR,17-Mar-20,43.52
Myanmar,MMR,18-Mar-20,43.52
Myanmar,MMR,19-Mar-20,43.52
Myanmar,MMR,20-Mar-20,43.52
Myanmar,MMR,21-Mar-20,43.52
Myanmar,MMR,22-Mar-20,43.52
Myanmar,MMR,23-Mar-20,43.52
Myanmar,MMR,24-Mar-20,47.22
Myanmar,MMR,25-Mar-20,47.22
Myanmar,MMR,26-Mar-20,54.63
Myanmar,MMR,27-Mar-20,54.63
Myanmar,MMR,28-Mar-20,54.63
Myanmar,MMR,29-Mar-20,54.63
Myanmar,MMR,30-Mar-20,57.41
Myanmar,MMR,31-Mar-20,57.41
Myanmar,MMR,1-Apr-20,65.74
Myanmar,MMR,2-Apr-20,65.74
Myanmar,MMR,3-Apr-20,65.74
Myanmar,MMR,4-Apr-20,69.44
Myanmar,MMR,5-Apr-20,69.44
Myanmar,MMR,6-Apr-20,69.44
Myanmar,MMR,7-Apr-20,77.78
Myanmar,MMR,8-Apr-20,77.78
Myanmar,MMR,9-Apr-20,77.78
Myanmar,MMR,10-Apr-20,79.63
Myanmar,MMR,11-Apr-20,79.63
Myanmar,MMR,12-Apr-20,81.48
Myanmar,MMR,13-Apr-20,81.48
Myanmar,MMR,14-Apr-20,83.33
Myanmar,MMR,15-Apr-20,83.33
Myanmar,MMR,16-Apr-20,83.33
Myanmar,MMR,17-Apr-20,86.11
Myanmar,MMR,18-Apr-20,86.11
Myanmar,MMR,19-Apr-20,86.11
Myanmar,MMR,20-Apr-20,86.11
Myanmar,MMR,21-Apr-20,86.11
Myanmar,MMR,22-Apr-20,86.11
Myanmar,MMR,23-Apr-20,86.11
Myanmar,MMR,24-Apr-20,86.11
Myanmar,MMR,25-Apr-20,86.11
Myanmar,MMR,26-Apr-20,86.11
Myanmar,MMR,27-Apr-20,86.11
Myanmar,MMR,28-Apr-20,86.11
Myanmar,MMR,29-Apr-20,86.11
Myanmar,MMR,30-Apr-20,86.11
Myanmar,MMR,1-May-20,86.11
Myanmar,MMR,2-May-20,86.11
Myanmar,MMR,3-May-20,84.26
Myanmar,MMR,4-May-20,84.26
Myanmar,MMR,5-May-20,84.26
Myanmar,MMR,6-May-20,84.26
Myanmar,MMR,7-May-20,84.26
Myanmar,MMR,8-May-20,84.26
Myanmar,MMR,9-May-20,84.26
Myanmar,MMR,10-May-20,84.26
Myanmar,MMR,11-May-20,84.26
Myanmar,MMR,12-May-20,84.26
Myanmar,MMR,13-May-20,84.26
Myanmar,MMR,14-May-20,80.56
Myanmar,MMR,15-May-20,80.56
Myanmar,MMR,16-May-20,80.56
Myanmar,MMR,17-May-20,80.56
Myanmar,MMR,18-May-20,80.56
Myanmar,MMR,19-May-20,80.56
Myanmar,MMR,20-May-20,80.56
Myanmar,MMR,21-May-20,80.56
Myanmar,MMR,22-May-20,80.56
Myanmar,MMR,23-May-20,80.56
Myanmar,MMR,24-May-20,80.56
Myanmar,MMR,25-May-20,80.56
Myanmar,MMR,26-May-20,80.56
Myanmar,MMR,27-May-20,80.56
Myanmar,MMR,28-May-20,80.56
Myanmar,MMR,29-May-20,80.56
Myanmar,MMR,30-May-20,80.56
Myanmar,MMR,31-May-20,80.56
Myanmar,MMR,1-Jun-20,80.56
Myanmar,MMR,2-Jun-20,80.56
Myanmar,MMR,3-Jun-20,80.56
Myanmar,MMR,4-Jun-20,80.56
Myanmar,MMR,5-Jun-20,80.56
Myanmar,MMR,6-Jun-20,80.56
Myanmar,MMR,7-Jun-20,80.56
Myanmar,MMR,8-Jun-20,80.56
Myanmar,MMR,9-Jun-20,80.56
Myanmar,MMR,10-Jun-20,80.56
Myanmar,MMR,11-Jun-20,80.56
Myanmar,MMR,12-Jun-20,80.56
Myanmar,MMR,13-Jun-20,80.56
Myanmar,MMR,14-Jun-20,80.56
Myanmar,MMR,15-Jun-20,80.56
Myanmar,MMR,16-Jun-20,80.56
Myanmar,MMR,17-Jun-20,80.56
Myanmar,MMR,18-Jun-20,80.56
Myanmar,MMR,19-Jun-20,80.56
Myanmar,MMR,20-Jun-20,80.56
Myanmar,MMR,21-Jun-20,80.56
Myanmar,MMR,22-Jun-20,80.56
Myanmar,MMR,23-Jun-20,80.56
Myanmar,MMR,24-Jun-20,80.56
Myanmar,MMR,25-Jun-20,80.56
Myanmar,MMR,26-Jun-20,80.56
Myanmar,MMR,27-Jun-20,80.56
Myanmar,MMR,28-Jun-20,80.56
Myanmar,MMR,29-Jun-20,80.56
Myanmar,MMR,30-Jun-20,80.56
Myanmar,MMR,1-Jul-20,80.56
Myanmar,MMR,2-Jul-20,80.56
Myanmar,MMR,3-Jul-20,80.56
Myanmar,MMR,4-Jul-20,80.56
Myanmar,MMR,5-Jul-20,80.56
Myanmar,MMR,6-Jul-20,80.56
Myanmar,MMR,7-Jul-20,80.56
Myanmar,MMR,8-Jul-20,80.56
Myanmar,MMR,9-Jul-20,80.56
Myanmar,MMR,10-Jul-20,80.56
Myanmar,MMR,11-Jul-20,80.56
Myanmar,MMR,12-Jul-20,80.56
Myanmar,MMR,13-Jul-20,80.56
Myanmar,MMR,14-Jul-20,80.56
Myanmar,MMR,15-Jul-20,80.56
Myanmar,MMR,16-Jul-20,80.56
Myanmar,MMR,17-Jul-20,80.56
Myanmar,MMR,18-Jul-20,80.56
Myanmar,MMR,19-Jul-20,80.56
Myanmar,MMR,20-Jul-20,80.56
Myanmar,MMR,21-Jul-20,76.85
Myanmar,MMR,22-Jul-20,76.85
Myanmar,MMR,23-Jul-20,76.85
Myanmar,MMR,24-Jul-20,76.85
Myanmar,MMR,25-Jul-20,76.85
Myanmar,MMR,26-Jul-20,76.85
Myanmar,MMR,27-Jul-20,76.85
Myanmar,MMR,28-Jul-20,76.85
Myanmar,MMR,29-Jul-20,76.85
Myanmar,MMR,30-Jul-20,76.85
Myanmar,MMR,31-Jul-20,76.85
Namibia,NAM,1-Jan-20,0
Namibia,NAM,2-Jan-20,0
Namibia,NAM,3-Jan-20,0
Namibia,NAM,4-Jan-20,0
Namibia,NAM,5-Jan-20,0
Namibia,NAM,6-Jan-20,0
Namibia,NAM,7-Jan-20,0
Namibia,NAM,8-Jan-20,0
Namibia,NAM,9-Jan-20,0
Namibia,NAM,10-Jan-20,0
Namibia,NAM,11-Jan-20,0
Namibia,NAM,12-Jan-20,0
Namibia,NAM,13-Jan-20,0
Namibia,NAM,14-Jan-20,0
Namibia,NAM,15-Jan-20,0
Namibia,NAM,16-Jan-20,0
Namibia,NAM,17-Jan-20,0
Namibia,NAM,18-Jan-20,0
Namibia,NAM,19-Jan-20,0
Namibia,NAM,20-Jan-20,0
Namibia,NAM,21-Jan-20,0
Namibia,NAM,22-Jan-20,0
Namibia,NAM,23-Jan-20,0
Namibia,NAM,24-Jan-20,0
Namibia,NAM,25-Jan-20,0
Namibia,NAM,26-Jan-20,0
Namibia,NAM,27-Jan-20,0
Namibia,NAM,28-Jan-20,0
Namibia,NAM,29-Jan-20,0
Namibia,NAM,30-Jan-20,0
Namibia,NAM,31-Jan-20,0
Namibia,NAM,1-Feb-20,0
Namibia,NAM,2-Feb-20,0
Namibia,NAM,3-Feb-20,0
Namibia,NAM,4-Feb-20,0
Namibia,NAM,5-Feb-20,0
Namibia,NAM,6-Feb-20,0
Namibia,NAM,7-Feb-20,0
Namibia,NAM,8-Feb-20,0
Namibia,NAM,9-Feb-20,0
Namibia,NAM,10-Feb-20,0
Namibia,NAM,11-Feb-20,0
Namibia,NAM,12-Feb-20,0
Namibia,NAM,13-Feb-20,0
Namibia,NAM,14-Feb-20,0
Namibia,NAM,15-Feb-20,0
Namibia,NAM,16-Feb-20,0
Namibia,NAM,17-Feb-20,0
Namibia,NAM,18-Feb-20,0
Namibia,NAM,19-Feb-20,0
Namibia,NAM,20-Feb-20,0
Namibia,NAM,21-Feb-20,0
Namibia,NAM,22-Feb-20,0
Namibia,NAM,23-Feb-20,0
Namibia,NAM,24-Feb-20,0
Namibia,NAM,25-Feb-20,0
Namibia,NAM,26-Feb-20,0
Namibia,NAM,27-Feb-20,0
Namibia,NAM,28-Feb-20,0
Namibia,NAM,29-Feb-20,0
Namibia,NAM,1-Mar-20,2.78
Namibia,NAM,2-Mar-20,2.78
Namibia,NAM,3-Mar-20,2.78
Namibia,NAM,4-Mar-20,2.78
