Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Spain,ESP,"Jul 26, 2020",608.109,2017,34272.3603838191
Spain,ESP,"Jul 27, 2020",608.152,2017,34272.3603838191
Spain,ESP,"Jul 28, 2020",608.194,2017,34272.3603838191
Spain,ESP,"Jul 29, 2020",608.301,2017,34272.3603838191
Spain,ESP,"Jul 30, 2020",608.344,2017,34272.3603838191
Spain,ESP,"Jul 31, 2020",608.387,2017,34272.3603838191
Spain,ESP,"Aug 1, 2020",608.387,2017,34272.3603838191
Spain,ESP,"Aug 2, 2020",608.387,2017,34272.3603838191
Spain,ESP,"Aug 3, 2020",608.964,2017,34272.3603838191
Spain,ESP,"Aug 4, 2020",609.521,2017,34272.3603838191
Spain,ESP,"Aug 5, 2020",609.542,2017,34272.3603838191
Spain,ESP,"Aug 6, 2020",609.563,2017,34272.3603838191
Spain,ESP,"Aug 7, 2020",609.627,2017,34272.3603838191
Spain,ESP,"Aug 8, 2020",609.627,2017,34272.3603838191
Spain,ESP,"Aug 9, 2020",609.627,2017,34272.3603838191
Spain,ESP,"Aug 10, 2020",,2017,34272.3603838191
Sri Lanka,LKA,"Dec 31, 2019",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 1, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 2, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 3, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 4, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 5, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 6, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 7, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 8, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 9, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 10, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 11, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 12, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 13, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 14, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 15, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 16, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 17, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 18, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 19, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 20, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 21, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 22, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 23, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 24, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 25, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 26, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 27, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 28, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 29, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 30, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Jan 31, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 1, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 2, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 3, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 4, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 5, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 6, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 7, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 8, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 9, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 10, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 11, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 12, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 13, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 14, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 15, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 16, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 17, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 18, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 19, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 20, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 21, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 22, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 23, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 24, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 25, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 26, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 27, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 28, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Feb 29, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 1, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 2, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 3, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 4, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 5, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 6, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 7, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 8, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 9, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 10, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 11, 2020",,2017,11669.0766785045
Sri Lanka,LKA,"Mar 12, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 13, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 14, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 15, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 16, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 17, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 18, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 19, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 20, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 21, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 22, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 23, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 24, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 25, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 26, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 27, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 28, 2020",0,2017,11669.0766785045
Sri Lanka,LKA,"Mar 29, 2020",0.047,2017,11669.0766785045
Sri Lanka,LKA,"Mar 30, 2020",0.047,2017,11669.0766785045
Sri Lanka,LKA,"Mar 31, 2020",0.047,2017,11669.0766785045
Sri Lanka,LKA,"Apr 1, 2020",0.093,2017,11669.0766785045
Sri Lanka,LKA,"Apr 2, 2020",0.093,2017,11669.0766785045
Sri Lanka,LKA,"Apr 3, 2020",0.14,2017,11669.0766785045
Sri Lanka,LKA,"Apr 4, 2020",0.187,2017,11669.0766785045
Sri Lanka,LKA,"Apr 5, 2020",0.234,2017,11669.0766785045
Sri Lanka,LKA,"Apr 6, 2020",0.234,2017,11669.0766785045
Sri Lanka,LKA,"Apr 7, 2020",0.234,2017,11669.0766785045
Sri Lanka,LKA,"Apr 8, 2020",0.28,2017,11669.0766785045
Sri Lanka,LKA,"Apr 9, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 10, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 11, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 12, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 13, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 14, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 15, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 16, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 17, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 18, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 19, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 20, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 21, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 22, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 23, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 24, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 25, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 26, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 27, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 28, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 29, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"Apr 30, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"May 1, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"May 2, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"May 3, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"May 4, 2020",0.327,2017,11669.0766785045
Sri Lanka,LKA,"May 5, 2020",0.374,2017,11669.0766785045
Sri Lanka,LKA,"May 6, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 7, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 8, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 9, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 10, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 11, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 12, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 13, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 14, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 15, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 16, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 17, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 18, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 19, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 20, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 21, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 22, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 23, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 24, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 25, 2020",0.42,2017,11669.0766785045
Sri Lanka,LKA,"May 26, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"May 27, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"May 28, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"May 29, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"May 30, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"May 31, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"Jun 1, 2020",0.467,2017,11669.0766785045
Sri Lanka,LKA,"Jun 2, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 3, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 4, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 5, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 6, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 7, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 8, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 9, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 10, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 11, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 12, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 13, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 14, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 15, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 16, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 17, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 18, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 19, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 20, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 21, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 22, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 23, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 24, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 25, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 26, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 27, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 28, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 29, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jun 30, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 1, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 2, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 3, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 4, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 5, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 6, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 7, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 8, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 9, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 10, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 11, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 12, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 13, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 14, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 15, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 16, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 17, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 18, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 19, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 20, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 21, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 22, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 23, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 24, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 25, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 26, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 27, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 28, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 29, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 30, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Jul 31, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 1, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 2, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 3, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 4, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 5, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 6, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 7, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 8, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 9, 2020",0.514,2017,11669.0766785045
Sri Lanka,LKA,"Aug 10, 2020",0.514,2017,11669.0766785045
Sub-Saharan Africa,,"Dec 31, 2019",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 1, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 2, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 3, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 4, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 5, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 6, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 7, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 8, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 9, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 10, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 11, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 12, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 13, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 14, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 15, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 16, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 17, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 18, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 19, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 20, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 21, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 22, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 23, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 24, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 25, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 26, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 27, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 28, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 29, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 30, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Jan 31, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 1, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 2, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 3, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 4, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 5, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 6, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 7, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 8, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 9, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 10, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 11, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 12, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 13, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 14, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 15, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 16, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 17, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 18, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 19, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 20, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 21, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 22, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 23, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 24, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 25, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 26, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 27, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 28, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Feb 29, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 1, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 2, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 3, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 4, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 5, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 6, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 7, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 8, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 9, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 10, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 11, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 12, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 13, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 14, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 15, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 16, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 17, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 18, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 19, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 20, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 21, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 22, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 23, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 24, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 25, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 26, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 27, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 28, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 29, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 30, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Mar 31, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 1, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 2, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 3, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 4, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 5, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 6, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 7, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 8, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 9, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 10, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 11, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 12, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 13, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 14, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 15, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 16, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 17, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 18, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 19, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 20, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 21, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 22, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 23, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 24, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 25, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 26, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 27, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 28, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 29, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"Apr 30, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 1, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 2, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 3, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 4, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 5, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 6, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 7, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 8, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 9, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 10, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 11, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 12, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 13, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 14, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 15, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 16, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 17, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 18, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 19, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 20, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 21, 2020",,2017,3466.7319488649
Sub-Saharan Africa,,"May 22, 2020",,2017,3466.7319488649
